Artist Name,NSFW Level,Top NSFW Tag 1,Top NSFW Tag 2,Top NSFW Tag 3,Image URL,futanari,tentacle penetration,feminization,chastity,mind control,machine sex,bimbofication,bondage,pegging,sissification,hypnosis,anal,inflation,oversized toy,oral sex,dominant female,machine
ajishio,Extreme,bimbofication,chastity,anal,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/ajishio.jpg,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1
akagi rio,Ecchi,futanari,chastity,oversized toy,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akagi%20rio.jpg,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0
akai (riaakai),Extreme,hypnosis,chastity,machine sex,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akai%20%28riaakai%29.jpg,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1
akaiha (akaihasugk),Extreme,chastity,oral sex,pegging,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akaiha%20%28akaihasugk%29.jpg,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0
akakura,Hentai,mind control,inflation,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akakura.jpg,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1
akasaka (qv92612),Hentai,inflation,bondage,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akasaka%20%28qv92612%29.jpg,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0
akatsuki hijiri,Ecchi,chastity,tentacle penetration,mind control,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akatsuki%20hijiri.jpg,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1
akehi yuki,Hentai,chastity,futanari,pegging,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akehi%20yuki.jpg,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0
akihiyo,Extreme,chastity,hypnosis,futanari,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akihiyo.jpg,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0
akino subaru,Hentai,chastity,hypnosis,mind control,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akino%20subaru.jpg,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1
akino takehiko,Ecchi,futanari,bondage,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akino%20takehiko.jpg,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0
akira (been0328),Ecchi,bimbofication,sissification,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akira%20%28been0328%29.jpg,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
akisome hatsuka,Extreme,dominant female,chastity,feminization,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akisome%20hatsuka.jpg,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0
akitaka mika,Extreme,chastity,bondage,dominant female,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akitaka%20mika.jpg,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0
akito (d30n26),Extreme,mind control,chastity,hypnosis,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akito%20%28d30n26%29.jpg,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0
akiyama enma,Extreme,machine sex,chastity,tentacle penetration,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akiyama%20enma.jpg,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1
akizero1510,Hentai,chastity,futanari,machine sex,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akizero1510.jpg,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1
akizora momiji,Hentai,bondage,pegging,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akizora%20momiji.jpg,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1
akizuki ritchan,Hentai,chastity,bondage,dominant female,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akizuki%20ritchan.jpg,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
akizuki shigure,Hentai,mind control,chastity,sissification,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akizuki%20shigure.jpg,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1
akkijin,Hentai,anal,inflation,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akkijin.jpg,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0
akni,Ecchi,machine sex,chastity,oral sex,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akni.jpg,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1
akusema,Hentai,chastity,tentacle penetration,hypnosis,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akusema.jpg,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1
akutsu (demodori),Extreme,chastity,machine sex,inflation,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/akutsu%20%28demodori%29.jpg,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1
alcxome,Hentai,chastity,bimbofication,mind control,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/alcxome.jpg,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0
alexmaster,Hentai,chastity,bimbofication,machine sex,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/alexmaster.jpg,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1
alfred (artist),Extreme,chastity,oversized toy,sissification,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/alfred%20%28artist%29.jpg,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1
alice vu,Extreme,dominant female,chastity,sissification,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/alice%20vu.jpg,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0
alios arvin,Ecchi,chastity,bondage,futanari,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/alios%20arvin.jpg,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0
alison (alison airlines),Hentai,chastity,machine sex,bondage,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/alison%20%28alison%20airlines%29.jpg,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
alkemanubis,Hentai,oversized toy,anal,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/alkemanubis.jpg,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0
allenes,Hentai,tentacle penetration,chastity,bondage,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/allenes.jpg,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1
almic,Hentai,chastity,bimbofication,dominant female,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/almic.jpg,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0
alto seneka,Hentai,oversized toy,chastity,pegging,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/alto%20seneka.jpg,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0
amagaeru (hylathewet),Hentai,bondage,mind control,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amagaeru%20%28hylathewet%29.jpg,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1
amakusa setoka,Extreme,chastity,sissification,futanari,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amakusa%20setoka.jpg,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0
amamiya (abaros),Hentai,oversized toy,inflation,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amamiya%20%28abaros%29.jpg,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0
amane sou,Hentai,anal,feminization,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amane%20sou.jpg,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0
amano don,Extreme,machine sex,hypnosis,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amano%20don.jpg,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1
amano kozue,Hentai,machine sex,chastity,futanari,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amano%20kozue.jpg,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1
amasa mitsunaru,Hentai,chastity,feminization,oversized toy,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amasa%20mitsunaru.jpg,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0
amashiro natsuki,Hentai,chastity,pegging,sissification,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amashiro%20natsuki.jpg,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0
amatari sukuzakki,Hentai,chastity,sissification,feminization,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amatari%20sukuzakki.jpg,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0
ama-tou,Hentai,oversized toy,anal,chastity,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/ama-tou.jpg,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1
amazu (kurozu),Extreme,chastity,hypnosis,futanari,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amazu%20%28kurozu%29.jpg,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
ame yamori,Extreme,chastity,mind control,machine sex,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/ame%20yamori.jpg,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1
ame.,Ecchi,tentacle penetration,chastity,oversized toy,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/ame..jpg,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1
ameto yuki,Hentai,oral sex,chastity,pegging,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/ameto%20yuki.jpg,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0
amezawa koma,Hentai,chastity,hypnosis,dominant female,https://cdn.zele.st/data/NAX/Images/danbooru-artist-tags-v4.5/amezawa%20koma.jpg,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
